# Deformed profile ogv1c_g0_c0.dat
# Params=[-0.014991029559, -0.046309304873, -0.02656637482, 0.014093945443, 0.022054331595]
3.197659080978850099e+01 2.015337969269451079e+01
3.292490607623749810e+01 2.038452191675025205e+01
3.387707194885940254e+01 2.060406862499822722e+01
3.483141425994679707e+01 2.081177879690073595e+01
3.578625497025090141e+01 2.100753313851361170e+01
3.673992206582519771e+01 2.119119492989725018e+01
3.769299939877679861e+01 2.136307047555381899e+01
3.864524883180259707e+01 2.152335945563440234e+01
3.959477881348740169e+01 2.167192382192422428e+01
4.053985771084239786e+01 2.180870432277163928e+01
4.147879253981719927e+01 2.193375475259822238e+01
4.240994089538349954e+01 2.204716704314875741e+01
4.333172012300280329e+01 2.214907138964455413e+01
4.424262092124010337e+01 2.223965497799871827e+01
4.514124282743969729e+01 2.231917092964721405e+01
4.602619638914929823e+01 2.238790971628838378e+01
4.689622749696260229e+01 2.244618774458068700e+01
4.775017768526679873e+01 2.249436815651601762e+01
4.858698699896149975e+01 2.253285074622109008e+01
4.940571961768210230e+01 2.256207187806722914e+01
5.020551470674399752e+01 2.258250266835486997e+01
5.098563382278290135e+01 2.259464152534009429e+01
5.174544812598679755e+01 2.259898704135608227e+01
5.248440341922199792e+01 2.259607491465571272e+01
5.320208101182340243e+01 2.258644905962205129e+01
5.389815671770109873e+01 2.257062704393219832e+01
5.457237156696879765e+01 2.254914300294210250e+01
5.522458963602390014e+01 2.252252441907250358e+01
5.585477847714359712e+01 2.249123865610025064e+01
5.646292884618330277e+01 2.245580758296874535e+01
5.704910552038359839e+01 2.241665076420489555e+01
5.761357099993460196e+01 2.237423455065802003e+01
5.815644397720839720e+01 2.232899455643843467e+01
5.867805867518669771e+01 2.228128951374394617e+01
5.917883390256240261e+01 2.223150852698685753e+01
5.965890318554890115e+01 2.218007078823604772e+01
6.011903147713090334e+01 2.212724376434796270e+01
6.055930816803429906e+01 2.207340450278896427e+01
6.098057460595499890e+01 2.201881828797317198e+01
6.138301401293200144e+01 2.196382576320009150e+01
6.176748046851569995e+01 2.190865469903457807e+01
6.213420133329500317e+01 2.185359823715449679e+01
6.248409765060750232e+01 2.179880599151593046e+01
6.281730490367790054e+01 2.174456323888648157e+01
6.313492066953430282e+01 2.169094570826556279e+01
6.343691089732529775e+01 2.163812720499078424e+01
6.372438122293049645e+01 2.158617576740976673e+01
6.399765539816699800e+01 2.153530434902612711e+01
6.425721674547729378e+01 2.148554115442669854e+01
6.450398744033880405e+01 2.143687321308935267e+01
6.473797560954000119e+01 2.138961234530923861e+01
6.496007405534980705e+01 2.134357483076048823e+01
6.517095400945770223e+01 2.129885733641907564e+01
6.537058970092610366e+01 2.125556264039881427e+01
6.537058970092610366e+01 2.125556264039881427e+01
6.555483274065940691e+01 2.121472760576931549e+01
6.569720575576489807e+01 2.118260342616143888e+01
6.581373285157809505e+01 2.115593178290574627e+01
6.591342430399780028e+01 2.113282706396304178e+01
6.600229660550959920e+01 2.111201628466239200e+01
6.608452672098930236e+01 2.109256830330570409e+01
6.616316509606940599e+01 2.107379971120949236e+01
6.624077728335049642e+01 2.105511083258361893e+01
6.631966036736679371e+01 2.103594350471998453e+01
6.640252199949659939e+01 2.101561903633441020e+01
6.649257226312610669e+01 2.099331562550414532e+01
6.659401836233099914e+01 2.096794856863343526e+01
